,location,total_sqft,bath,balcony,price,bhk
6127,Mahadevpura,1152.0,2,1,54.0,2
6128,Mahadevpura,1212.0,2,1,56.9,2
6130,Mahadevpura,1505.0,3,2,78.0,3
6131,Mahadevpura,1500.0,2,1,70.0,3
6132,Mahadevpura,1236.0,2,1,58.0,2
6133,Mahadevpura,1236.0,2,1,58.0,2
6134,Mahadevpura,1120.0,2,2,53.0,2
6135,Mahaganapathy Nagar,1410.0,2,2,73.0,2
6136,Mahalakshmi Layout,1575.0,5,1,158.0,4
6137,Mahalakshmi Layout,1200.0,5,1,200.0,5
6138,Mahalakshmi Layout,1135.0,4,1,190.0,8
6139,Mahalakshmi Layout,1200.0,3,1,160.0,4
6140,Mahalakshmi Layout,1200.0,2,3,110.0,3
6141,Mahalakshmi Layout,1876.0,3,1,150.0,3
6142,Mahalakshmi Puram,750.0,4,0,85.0,4
6143,Mahalakshmi Puram,1500.0,5,3,233.0,4
6144,Mahalakshmi Puram,3000.0,6,3,300.0,6
6145,Mahalakshmi Puram,1550.0,3,1,250.0,5
6146,Maithri Layout,1134.0,2,1,40.0,2
6147,Maithri Layout,1685.0,3,2,60.0,3
6148,Maithri Layout,1567.0,2,3,62.0,3
6149,Makali,485.0,1,1,15.0,1
6150,Makali,500.0,1,1,15.0,1
6151,Mallasandra,1665.0,3,2,95.0,3
6152,Mallasandra,1665.0,3,2,86.58,3
6153,Mallasandra,1340.0,2,2,61.0,2
6154,Mallasandra,1325.0,2,2,70.0,2
6155,Mallasandra,1665.0,3,2,86.91,3
6156,Mallasandra,1325.0,2,1,70.0,2
6157,Mallasandra,905.0,2,1,40.0,2
6158,Mallasandra,1325.0,2,2,65.0,2
6159,Mallasandra,1325.0,2,2,73.0,2
6160,Mallasandra,1565.0,2,2,69.0,2
6161,Mallasandra,905.0,2,1,35.0,2
6163,Mallasandra,1100.0,2,3,76.3,3
6164,Mallathahalli,1225.0,3,3,60.0,3
6165,Mallathahalli,1100.0,2,2,64.08,2
6166,Malleshpalya,1140.0,2,2,46.5,2
6167,Malleshpalya,1225.0,2,2,46.86,2
6169,Malleshpalya,1052.0,2,2,50.0,2
6170,Malleshpalya,1405.0,2,2,77.0,3
6171,Malleshpalya,1065.0,2,2,50.0,2
6172,Malleshpalya,1210.0,2,3,55.0,2
6174,Malleshpalya,1060.0,2,1,40.0,2
6175,Malleshpalya,1430.0,2,1,69.5,3
6176,Malleshpalya,1421.0,2,1,90.0,2
6177,Malleshpalya,1245.0,2,1,55.0,2
6178,Malleshpalya,1200.0,2,2,46.0,2
6179,Malleshpalya,1225.0,2,2,52.0,2
6180,Malleshwaram,705.0,1,2,67.0,1
6181,Malleshwaram,12000.0,7,3,2200.0,7
6182,Malleshwaram,2500.0,5,2,325.0,4
6183,Malleshwaram,2006.0,3,2,297.0,3
6184,Malleshwaram,686.0,1,1,62.5,1
6185,Malleshwaram,2475.0,4,3,332.0,3
6186,Malleshwaram,2610.0,3,2,399.0,3
6187,Malleshwaram,2475.0,4,3,320.0,3
6188,Malleshwaram,900.0,2,1,95.0,2
6189,Malleshwaram,1420.0,2,1,158.0,2
6190,Malleshwaram,2000.0,3,2,250.0,3
6191,Malleshwaram,2215.0,3,1,275.0,3
6193,Malleshwaram,2475.0,4,3,300.0,3
6194,Malleshwaram,2345.0,2,2,293.0,3
6196,Malleshwaram,2215.0,4,1,310.0,3
6197,Malleshwaram,480.0,1,1,60.0,1
6198,Malleshwaram,1290.0,2,1,120.0,2
6199,Malleshwaram,2475.0,4,3,326.0,3
6200,Malleshwaram,2476.0,3,3,337.0,3
6201,Malleshwaram,900.0,2,1,90.0,2
6203,Malleshwaram,2050.0,4,2,270.0,3
6204,Malleshwaram,900.0,2,1,72.0,2
6205,Malleshwaram,620.0,1,1,86.8,1
6206,Malleshwaram,600.0,1,0,68.0,2
6207,Malleshwaram,2475.0,4,3,337.0,3
6208,Malleshwaram,2215.0,3,2,275.0,3
6209,Malleshwaram,2215.0,3,2,330.0,3
6211,Malleshwaram,600.0,1,0,90.0,2
6212,Malleshwaram,2200.0,3,2,275.0,3
6213,Malleshwaram,2475.0,4,3,326.0,3
6214,Malleshwaram,302.0,2,1,25.0,2
6215,Malleshwaram,1500.0,2,2,140.0,2
6216,Malleshwaram,2475.0,4,3,340.0,3
6217,Malleshwaram,1400.0,2,1,190.0,2
6218,Malleshwaram,2475.0,4,3,300.0,3
6219,Malleshwaram,2400.0,3,2,380.0,3
6220,Malleshwaram,1410.0,2,3,125.0,2
6222,Manayata Tech Park,1100.0,2,2,48.0,2
6223,Manayata Tech Park,1200.0,2,2,55.0,2
6224,Manayata Tech Park,1100.0,2,2,46.0,2
6225,Manayata Tech Park,1050.0,2,2,45.0,2
6226,Manayata Tech Park,1150.0,2,2,47.0,2
6227,Mangammanapalya,1250.0,3,2,56.0,3
6228,Manjunath Nagar,1200.0,4,0,135.0,4
6229,Manjunath Nagar,1200.0,5,1,185.0,5
6230,Manjunatha Layout,1200.0,2,2,125.0,2
6231,Manorayana Palya,1140.0,2,2,52.0,2
6232,Manorayana Palya,1600.0,2,2,75.0,3
6233,Maragondanahalli,1508.0,3,2,70.25,3
6234,Maragondanahalli,1533.0,3,2,85.0,3
6235,Maragondanahalli,1307.0,2,2,59.0,2
6236,Maragondanahalli,1095.0,2,1,57.0,2
6237,Marasandra,1840.0,3,3,85.0,3
6239,Marathahalli,1220.0,2,1,57.0,2
6240,Marathahalli,1200.0,2,2,52.0,2
6241,Marathahalli,1200.0,2,2,60.0,2
6242,Marathahalli,1933.0,3,2,140.0,3
6243,Marathahalli,950.0,2,1,46.96,2
6244,Marathahalli,1230.0,2,2,80.0,2
6245,Marathahalli,3800.0,4,3,250.0,4
6246,Marathahalli,1019.0,2,2,49.85,2
6247,Marathahalli,1215.0,2,1,67.0,2
6248,Marathahalli,2181.0,3,2,152.0,4
6249,Marathahalli,1170.0,2,3,53.0,2
6250,Marathahalli,1019.0,2,2,49.86,2
6251,Marathahalli,1325.0,2,2,71.55,2
6252,Marathahalli,1220.0,2,1,56.5,2
6254,Marathahalli,1152.0,2,1,56.0,2
6255,Marathahalli,1610.0,3,1,90.0,3
6256,Marathahalli,1146.0,2,1,70.0,2
6258,Marathahalli,1469.0,3,1,89.0,3
6263,Marathahalli,2519.0,5,2,185.0,4
6265,Marathahalli,957.0,2,1,46.9,2
6266,Marathahalli,1583.0,3,3,105.0,3
6267,Marathahalli,2524.0,5,2,190.0,4
6271,Marathahalli,1071.0,2,2,52.25,2
6272,Marathahalli,1215.0,2,2,58.86,2
6273,Marathahalli,1102.0,2,2,53.67,2
6274,Marathahalli,1900.0,3,3,123.0,3
6275,Marathahalli,1045.0,2,3,60.0,2
6277,Marathahalli,1215.0,2,2,58.86,2
6278,Marathahalli,1365.0,2,2,73.0,2
6283,Marathahalli,1208.0,2,2,70.0,2
6284,Marathahalli,1325.0,1,1,92.0,2
6285,Marathahalli,1525.0,3,2,90.0,3
6286,Marathahalli,1937.0,3,2,140.0,3
6288,Marathahalli,1350.0,2,1,86.0,2
6289,Marathahalli,957.0,2,1,47.0,2
6291,Marathahalli,1230.0,2,1,57.0,2
6292,Marathahalli,1200.0,2,2,58.0,2
6294,Marathahalli,607.0,1,1,35.0,1
6295,Marathahalli,1583.0,3,3,109.0,3
6296,Marathahalli,1075.0,2,2,52.43,2
6297,Marathahalli,1360.0,2,1,103.0,2
6298,Marathahalli,1220.0,2,1,58.5,2
6299,Marathahalli,950.0,2,1,45.68,2
6300,Marathahalli,615.0,1,1,44.0,1
6301,Marathahalli,1595.0,3,2,90.0,3
6302,Marathahalli,1350.0,2,1,89.0,2
6303,Marathahalli,1020.0,2,1,57.0,2
6304,Marathahalli,1600.0,3,2,88.0,2
6305,Marathahalli,780.0,1,1,55.0,1
6306,Marathahalli,1710.0,3,2,100.0,3
6308,Marathahalli,1358.0,2,1,81.0,2
6309,Marathahalli,1205.0,2,1,75.0,2
6310,Marathahalli,1730.0,3,3,110.0,3
6311,Marathahalli,1583.0,3,3,115.0,3
6312,Marathahalli,1200.0,2,1,67.0,2
6313,Marathahalli,1095.0,2,1,60.0,2
6314,Marathahalli,1060.0,2,1,48.0,2
6315,Marathahalli,1050.0,2,1,65.0,2
6316,Marathahalli,1102.0,2,2,53.67,2
6317,Marathahalli,1026.0,2,1,49.95,2
6320,Marathahalli,1220.0,2,1,59.0,2
6321,Marathahalli,881.0,2,1,48.06,2
6323,Marathahalli,1710.0,3,2,100.0,3
6324,Marathahalli,1152.0,2,1,90.0,2
6325,Marathahalli,1680.0,3,3,105.0,3
6326,Marathahalli,1910.0,3,3,119.0,3
6327,Marathahalli,1602.0,2,2,104.0,2
6328,Marathahalli,700.0,1,1,38.0,1
6329,Marathahalli,1469.0,3,1,89.0,3
6331,Marathahalli,1690.0,3,2,116.0,3
6332,Marathahalli,1065.0,2,2,55.0,2
6333,Marathahalli,1693.0,3,2,125.0,3
6334,Marathahalli,1693.0,3,1,125.0,3
6335,Marathahalli,1196.0,2,2,57.9,2
6336,Marathahalli,1595.0,3,2,88.0,3
6337,Marathahalli,2122.0,3,2,125.0,3
6338,Marathahalli,1730.0,3,2,115.0,3
6341,Marathahalli,1125.0,2,3,55.0,2
6342,Marathahalli,1950.0,3,2,115.0,3
6343,Marathahalli,1250.0,2,2,68.0,2
6344,Marathahalli,1125.0,2,2,56.8,2
6345,Marathahalli,1350.0,2,1,90.0,2
6346,Marathahalli,1200.0,2,1,53.0,2
6347,Marathahalli,2500.0,5,2,175.0,4
6348,Marathahalli,957.0,2,1,47.0,2
6351,Marathahalli,1350.0,2,2,60.0,2
6352,Marathahalli,3400.0,4,3,235.0,4
6353,Marathahalli,1350.0,2,1,99.0,2
6355,Marathahalli,1285.0,2,2,55.0,2
6356,Marathahalli,2500.0,5,2,181.0,4
6357,Marathahalli,3800.0,4,3,235.0,4
6358,Marathahalli,3951.0,4,3,230.0,4
6359,Marathahalli,1125.0,2,1,54.8,2
6360,Marathahalli,1700.0,3,2,126.0,3
6362,Marathahalli,1270.0,2,3,73.0,2
6364,Marathahalli,950.0,2,2,46.7,2
6365,Marathahalli,1550.0,3,2,85.0,3
6366,Marathahalli,1019.0,2,2,49.86,2
6367,Marathahalli,1144.0,2,2,65.0,2
6368,Marathahalli,1240.0,2,2,55.0,2
6369,Marathahalli,1100.0,2,2,75.0,1
6370,Marathahalli,1156.0,2,2,52.0,2
6371,Marathahalli,2524.0,5,2,180.0,4
6372,Marathahalli,1135.0,2,2,60.0,2
6373,Marathahalli,1839.0,3,2,130.0,3
6374,Marathahalli,1170.0,2,2,85.0,2
6375,Marathahalli,1102.0,2,2,53.67,2
6376,Marathahalli,1108.0,2,1,60.0,3
6377,Marathahalli,1449.0,3,2,110.0,3
6378,Marathahalli,1360.0,2,1,101.0,2
6379,Marathahalli,1026.0,2,1,50.18,2
6382,Marathahalli,1270.0,2,2,80.0,2
6383,Marathahalli,1100.0,2,1,50.0,2
6384,Marathahalli,1196.0,2,2,57.95,2
6386,Marathahalli,1485.0,2,2,90.0,3
6387,Marathahalli,1146.0,2,1,69.0,2
6388,Marenahalli,840.0,1,0,75.0,1
6389,Margondanahalli,1090.0,2,0,58.0,2
6390,Margondanahalli,1200.0,2,1,58.5,2
6391,Margondanahalli,1200.0,2,0,67.0,2
6393,Margondanahalli,1200.0,1,0,53.0,2
6394,Margondanahalli,1000.0,2,0,57.0,2
6396,Margondanahalli,555.0,1,0,37.0,2
6397,Margondanahalli,600.0,2,0,35.0,2
6398,Margondanahalli,1200.0,2,0,69.0,2
6399,Margondanahalli,900.0,2,0,49.0,2
6400,Margondanahalli,1140.0,2,1,60.0,2
6401,Margondanahalli,900.0,2,0,55.0,2
6402,Margondanahalli,900.0,2,0,65.0,2
6403,Margondanahalli,1100.0,2,1,55.0,2
6404,Margondanahalli,900.0,2,0,55.0,2
6405,Margondanahalli,1152.0,1,0,66.0,2
6407,Margondanahalli,1200.0,2,1,65.0,2
6408,Margondanahalli,1050.0,2,0,58.0,2
6409,Margondanahalli,1160.0,2,1,65.0,2
6410,Margondanahalli,1334.0,2,1,67.76,2
6411,Mariyannapalya,900.0,2,3,46.0,2
6412,Marsur,1000.0,4,3,66.0,3
6413,Marsur,1800.0,4,2,145.0,4
6414,Marsur,1200.0,3,1,90.0,3
6415,Marsur,497.0,1,1,25.0,2
6416,Marsur,720.0,2,1,32.0,3
6417,Marsur,497.0,1,1,20.0,2
6418,Marsur,715.0,2,1,29.0,3
6419,Marsur,497.0,1,1,20.0,2
6420,Maruthi Nagar,1250.0,3,1,39.5,3
6421,Maruthi Nagar,1158.0,2,3,75.0,2
6422,Maruthi Nagar,850.0,1,0,35.5,2
6423,Maruthi Nagar,1250.0,3,2,42.0,3
6424,Maruthi Sevanagar,5000.0,7,2,299.0,7
6425,Maruthi Sevanagar,1280.0,4,1,115.0,4
6426,Maruthi Sevanagar,933.0,2,0,55.0,2
6427,Maruthi Sevanagar,2000.0,3,1,180.0,4
6428,Mathikere,1550.0,2,1,150.0,3
6429,Mathikere,1590.0,3,0,120.0,3
6430,Mathikere,1150.0,2,0,60.0,3
6431,Mathikere,1800.0,3,2,105.0,6
6432,Mathikere,1500.0,2,2,130.0,2
6433,Mathikere,1350.0,2,0,175.0,3
6434,Mathikere Extension,3000.0,3,0,250.0,3
6435,Mathikere Extension,2000.0,2,1,160.0,4
6436,Medahalli,700.0,1,0,41.0,1
6437,Medahalli,990.0,2,3,35.0,2
6438,Medahalli,760.0,2,2,38.5,2
6439,Medahalli,1065.0,3,1,72.0,3
6440,Meenakunte,4050.0,3,2,280.0,3
6441,Meenakunte,4111.0,4,2,250.0,4
6442,Meenakunte,4428.0,4,2,255.0,4
6443,Meenakunte,3900.0,3,3,250.0,3
6444,Mico Layout,5000.0,9,3,210.0,9
6445,Mico Layout,1550.0,2,2,65.0,3
6446,Mico Layout,1125.0,2,2,40.0,2
6447,Mico Layout,1190.0,2,2,39.25,2
6448,Mico Layout,800.0,1,1,29.5,1
6449,Mico Layout,1250.0,2,2,44.0,3
6450,Mico Layout,1171.0,2,2,39.0,2
6451,Mico Layout,1200.0,2,1,53.5,2
6452,Mico Layout,1670.0,3,2,59.0,3
6453,Mico Layout,1140.0,2,2,43.0,2
6454,Moodalapalya,600.0,1,0,52.0,1
6455,Moodalapalya,410.0,1,1,48.0,1
6456,Motappa Layout,1113.0,2,1,51.0,2
6457,Motappa Layout,1360.0,2,1,59.27,3
6458,Motappa Layout,1312.0,2,1,56.5,3
6459,Motappa Layout,1113.0,2,1,52.0,2
6460,Muneshwara Nagar,1230.0,2,3,48.0,2
6461,Muneshwara Nagar,1560.0,2,3,66.0,3
6462,Munivenkatppa Layout,1550.0,2,3,160.0,2
6463,Munivenkatppa Layout,1475.0,2,2,171.0,2
6464,Munivenkatppa Layout,2375.0,3,2,260.0,4
6465,Munivenkatppa Layout,3700.0,4,2,314.0,4
6466,Munnekollal,1170.0,2,2,52.0,2
6467,Munnekollal,1102.0,2,2,53.67,2
6468,Munnekollal,1390.0,3,2,68.0,3
6469,Munnekollal,1200.0,2,2,49.5,2
6470,Munnekollal,950.0,2,1,46.5,2
6471,Munnekollal,1200.0,4,2,110.0,6
6472,Munnekollal,1560.0,3,3,75.0,3
6473,Munnekollal,1210.0,2,3,75.0,2
6474,Munnekollal,1750.0,3,3,86.5,3
6475,Munnekollal,1385.0,2,2,66.5,3
6476,Munnekollal,1080.0,2,2,45.0,2
6477,Munnekollal,1170.0,2,2,59.0,2
6478,Munnekollal,1222.0,3,2,95.0,3
6480,Munnekollal,1200.0,2,2,40.0,2
6481,Munnekollal,7200.0,10,3,200.0,10
6483,Munnekollal,1200.0,2,1,57.9,3
6484,Munnekollal,1030.0,2,1,50.36,2
6485,Murugeshpalya,1296.0,2,2,81.0,2
6486,Murugeshpalya,1550.0,3,2,74.0,3
6487,Murugeshpalya,1845.0,3,3,91.0,3
6488,Murugeshpalya,2135.0,3,2,160.0,3
6489,Murugeshpalya,1185.0,2,1,85.0,2
6490,Murugeshpalya,1225.0,2,2,48.0,2
6491,Murugeshpalya,1930.0,3,3,75.0,3
6492,Murugeshpalya,1600.0,2,1,65.0,3
6493,Murugeshpalya,1344.0,2,0,56.0,3
6494,Murugeshpalya,1500.0,2,0,70.0,3
6495,Murugeshpalya,1855.0,3,3,96.0,3
6496,Murugeshpalya,1175.0,2,2,75.0,2
6497,Muthurayya Swamy Layout,2405.0,4,2,260.0,3
6498,Mylasandra,1110.0,2,2,55.0,2
6499,Mylasandra,900.0,7,2,76.0,6
6500,Mylasandra,1110.0,2,2,41.0,2
6501,Mysore Highway,1450.0,2,2,70.0,3
6502,Mysore Highway,700.0,1,1,25.5,1
6503,Mysore Road,1175.0,2,2,73.5,2
6504,Mysore Road,1710.0,4,2,91.31,3
6505,Mysore Road,1020.0,2,1,48.95,2
6506,Mysore Road,1200.0,2,1,85.0,2
6507,Mysore Road,1175.0,2,1,73.5,2
6508,Mysore Road,1070.0,2,1,45.0,2
6509,Mysore Road,1239.0,2,1,53.0,2
6510,Mysore Road,1060.0,2,1,62.0,2
6511,Mysore Road,980.0,2,1,45.47,2
6512,Mysore Road,883.0,2,1,40.0,2
6513,Mysore Road,1525.0,3,2,96.0,3
6514,Mysore Road,1200.0,2,3,65.0,2
6515,Mysore Road,1005.0,2,0,35.175,2
6519,Mysore Road,1512.0,2,2,110.0,3
6520,Mysore Road,1560.0,3,1,115.0,3
6521,Mysore Road,1560.0,3,2,120.0,3
6522,Mysore Road,883.0,2,1,40.95,2
6523,Mysore Road,1070.0,2,1,49.65,2
6524,Mysore Road,900.0,2,0,65.0,2
6526,Mysore Road,883.0,2,1,50.0,2
6527,Mysore Road,1155.0,2,1,51.0,2
6528,Mysore Road,1003.0,2,1,43.0,2
6529,Mysore Road,1237.0,2,2,73.0,2
6530,Mysore Road,883.0,2,1,45.0,2
6531,Mysore Road,1170.0,2,2,65.0,2
6532,Mysore Road,1029.5,2,0,50.855,2
6533,Mysore Road,940.0,2,1,43.61,2
6535,Mysore Road,947.55,2,1,80.0,2
6536,Mysore Road,1020.0,2,2,48.95,2
6537,Mysore Road,1568.0,2,2,100.0,3
6540,Mysore Road,1800.0,2,2,42.3,2
6541,Mysore Road,1560.0,2,2,83.3,3
6542,Mysore Road,500.0,1,1,17.5,1
6543,Mysore Road,1175.0,2,2,70.5,2
6544,Mysore Road,1248.52,3,2,115.0,3
6545,Mysore Road,1080.0,2,1,60.0,3
6547,Mysore Road,883.0,2,1,37.0,2
6548,Mysore Road,1175.0,2,2,86.68,2
6550,NGR Layout,1020.0,2,1,45.9,2
6551,NGR Layout,1105.0,2,2,49.73,2
6552,NGR Layout,1022.0,2,1,45.9,2
6553,NGR Layout,1020.0,2,1,45.0,2
6554,NGR Layout,1019.0,2,1,45.9,2
6555,NGR Layout,1020.0,2,1,46.0,2
6556,NGR Layout,1021.0,2,2,46.0,2
6557,NGR Layout,1021.0,2,2,45.9,2
6558,NRI Layout,1565.0,2,2,75.0,3
6559,NRI Layout,2500.0,5,3,130.0,5
6560,NRI Layout,1125.0,2,2,45.56,2
6561,NRI Layout,2150.0,4,2,115.0,4
6562,NRI Layout,1200.0,4,0,95.0,4
6563,NRI Layout,1250.0,2,0,75.0,2
6564,NRI Layout,1789.0,3,3,75.0,3
6565,NRI Layout,1731.0,3,3,64.11,3
6566,NRI Layout,2400.0,2,1,125.0,2
6567,NRI Layout,2700.0,5,1,95.75,4
6568,NS Palya,1500.0,10,3,165.0,8
6569,NS Palya,2000.0,2,1,160.0,2
6570,Nagadevanahalli,1350.0,4,2,145.0,4
6571,Nagadevanahalli,1080.0,2,2,39.0,2
6572,Nagadevanahalli,1090.0,2,1,36.0,2
6573,Nagadevanahalli,1250.0,2,2,65.0,3
6574,Nagadevanahalli,2400.0,2,2,135.0,2
6575,Nagadevanahalli,1240.0,2,2,65.0,3
6576,Nagadevanahalli,1240.0,2,2,65.0,3
6577,Nagadevanahalli,1050.0,3,3,85.0,4
6578,Naganathapura,1001.0,2,2,33.03,2
6579,Naganathapura,1103.0,2,1,55.0,2
6580,Naganathapura,1200.0,7,3,100.0,8
6581,Naganathapura,1143.0,2,1,62.0,2
6582,Naganathapura,1200.0,6,0,86.0,5
6583,Naganathapura,2260.0,3,1,80.0,2
6584,Naganathapura,600.0,1,0,33.0,1
6585,Naganathapura,1451.0,3,1,68.0,3
6586,Naganathapura,1200.0,1,0,39.82,1
6587,Nagappa Reddy Layout,1209.0,2,1,50.0,2
6588,Nagappa Reddy Layout,1100.0,2,2,43.5,2
6589,Nagappa Reddy Layout,1495.0,2,2,65.0,3
6590,Nagappa Reddy Layout,1820.0,3,2,79.5,3
6591,Nagappa Reddy Layout,1350.0,3,2,60.0,3
6592,Nagappa Reddy Layout,1495.0,2,2,70.0,3
6593,Nagaraja Garden,1256.0,2,1,62.8,2
6594,Nagaraja Garden,1430.0,3,1,78.65,3
6595,Nagaraja Garden,1430.0,2,1,78.65,3
6596,Nagaraja Garden,1256.0,2,1,62.8,2
6598,Nagarbhavi,1350.0,3,2,150.0,3
6599,Nagarbhavi,1200.0,2,1,150.0,2
6601,Nagarbhavi,600.0,2,1,100.0,4
6602,Nagarbhavi,600.0,2,1,80.0,3
6603,Nagarbhavi,600.0,3,2,100.0,3
6604,Nagarbhavi,1055.0,2,2,55.0,2
6605,Nagarbhavi,600.0,3,1,83.0,3
6606,Nagarbhavi,1223.0,2,1,60.0,2
6607,Nagarbhavi,956.0,2,1,49.0,2
6609,Nagarbhavi,1200.0,2,1,150.0,2
6612,Nagarbhavi,300.0,1,1,20.0,1
6613,Nagarbhavi,1250.0,3,0,175.0,4
6614,Nagarbhavi,710.0,2,2,40.0,1
6616,Nagarbhavi,1020.0,2,2,55.0,2
6618,Nagarbhavi,1120.0,2,3,53.0,2
6620,Nagarbhavi,1146.0,2,1,50.0,2
6622,Nagarbhavi,1190.0,2,2,63.0,2
6623,Nagarbhavi,1050.0,2,1,80.0,2
6624,Nagarbhavi,800.0,3,0,95.0,3
6625,Nagarbhavi,600.0,5,3,95.0,4
6627,Nagarbhavi,1200.0,4,2,205.0,3
6628,Nagarbhavi,1050.0,3,1,175.0,3
6630,Nagarbhavi,600.0,3,0,77.0,4
6631,Nagarbhavi,1250.0,3,0,170.0,2
6633,Nagarbhavi,1400.0,2,2,135.0,3
6635,Nagarbhavi,1080.0,2,1,49.0,2
6636,Nagarbhavi,1800.0,3,0,180.0,4
6637,Nagarbhavi,600.0,4,1,78.0,4
6638,Nagarbhavi,600.0,3,2,100.0,4
6639,Nagarbhavi,1225.0,2,3,58.0,2
6640,Nagasandra,980.0,2,1,48.0,2
6641,Nagasandra,1500.0,5,1,130.0,6
6642,Nagasandra,4050.0,5,2,140.0,5
6643,Nagasandra,1470.0,2,2,110.0,3
6644,Nagasandra,1310.0,3,3,95.0,4
6645,Nagasandra,2400.0,4,1,145.0,4
6646,Nagasandra,7000.0,8,2,450.0,4
6647,Nagasandra,1650.0,3,2,95.0,3
6648,Nagasandra,1500.0,2,0,91.0,2
6649,Nagasandra,4000.0,8,3,160.0,8
6650,Nagashetty Halli,1350.0,2,2,65.0,2
6651,Nagashetty Halli,1386.0,3,2,93.0,4
6652,Nagashetty Halli,750.0,2,0,40.0,2
6653,Nagavara,400.0,1,0,14.0,1
6654,Nagavara,2172.65,3,3,120.0,4
6656,Nagavara,2319.0,3,2,180.0,3
6657,Nagavara,2430.0,4,3,180.0,3
6658,Nagavara,936.0,2,0,40.2,2
6659,Nagavara,1125.0,2,2,44.5,2
6660,Nagavara,1315.0,2,2,70.0,2
6661,Nagavara,1077.0,2,1,50.0,2
6662,Nagavara,2496.0,4,2,125.0,4
6663,Nagavara,1110.0,2,2,44.95,2
6664,Nagavara,1247.0,2,1,58.56,2
6665,Nagavara,440.0,3,1,35.0,3
6666,Nagavarapalya,1392.0,2,1,99.0,2
6667,Nagavarapalya,705.0,1,1,52.5,1
6668,Nagavarapalya,1300.0,3,1,80.0,3
6669,Nagavarapalya,705.0,1,1,57.0,1
6670,Nagavarapalya,705.0,1,1,55.0,1
6671,Nagavarapalya,705.0,1,1,57.0,1
6672,Nagavarapalya,1335.0,2,3,110.0,2
6673,Nagavarapalya,1260.0,2,2,85.5,2
6674,Nagawara Junction,3500.0,4,2,245.0,4
6675,Nagawara Junction,600.0,2,0,30.0,2
6676,Nagawara Junction,3602.0,4,2,280.0,4
6677,Nagawara Junction,500.0,1,2,51.0,1
6678,Nagondanahalli,1207.0,2,2,43.5,2
6679,Nagondanahalli,1641.0,3,2,66.0,3
6680,Nagondanahalli,1178.0,2,3,47.0,2
6681,Nagondanahalli,1095.0,2,1,45.0,2
6682,Naidu Layout,1350.0,3,2,81.0,3
6683,Nallurhalli,1250.0,2,2,65.0,2
6684,Nallurhalli,1520.0,3,3,80.0,3
6685,Nallurhalli,1044.0,2,1,60.0,2
6686,Nallurhalli,1620.0,3,3,95.0,3
6687,Nallurhalli,1265.0,2,2,68.0,2
6688,Nallurhalli,1100.0,2,1,62.0,2
6689,Nandi Hills,3200.0,4,2,200.0,4
6690,Nandini Layout,1200.0,2,1,110.0,2
6691,Nanjappa Garden,2150.0,6,3,205.0,6
6692,Nanjappa Layout,1069.0,2,2,55.0,2
6693,Nanjappa Layout,1800.0,3,3,85.0,3
6694,Narayana Nagar 1st Block,1360.0,2,2,65.0,3
6695,Narayanapura,1308.0,2,2,89.04,2
6696,Narayanapura,1566.0,3,1,83.3,3
6697,Narayanapura,1485.0,3,2,85.0,3
6698,Narayanapura,1302.0,2,1,69.1,2
6699,Narayanapura,1308.0,2,1,89.04,2
6700,Narayanapura,2357.0,3,2,135.0,3
6701,Narayanapura,2357.0,3,2,135.0,3
6702,Narayanapura,1469.0,2,2,99.14,2
6703,Nayandanahalli,1600.0,7,1,104.0,7
6704,Nayandanahalli,985.0,2,1,55.0,2
6705,Nayandanahalli,1350.0,2,3,68.0,3
6706,Nayandanahalli,1035.0,2,2,60.0,2
6707,Near International Airport,2100.0,4,2,150.0,4
6708,Neeladri Nagar,1053.0,2,1,45.0,2
6709,Neeladri Nagar,1363.0,2,2,68.0,2
6710,Neeladri Nagar,2556.0,3,2,133.0,3
6711,Neeladri Nagar,674.0,1,1,21.0,1
6712,Neeladri Nagar,527.0,1,0,26.0,1
6713,Neeladri Nagar,1167.0,2,1,38.0,3
6714,Neeladri Nagar,1060.0,2,0,35.0,2
6715,Neeladri Nagar,640.0,1,1,20.5,1
6716,Neeladri Nagar,4000.0,12,2,160.0,10
6717,Neeladri Nagar,1105.0,2,2,30.0,2
6718,Neeladri Nagar,1100.0,2,2,30.0,2
6719,Neeladri Nagar,2111.0,3,2,103.0,3
6720,Neelamangala,1163.0,2,2,68.0,2
6721,Nehru Nagar,1775.0,3,3,110.0,3
6722,Nehru Nagar,2363.0,5,2,120.0,4
6723,Nehru Nagar,2342.0,3,2,115.0,4
6724,Nehru Nagar,967.0,2,2,41.1,2
6725,Nehru Nagar,1374.0,3,2,72.0,3
6726,Nehru Nagar,1674.0,3,2,90.0,3
6727,Nehru Nagar,1269.0,2,2,63.0,3
6728,Nehru Nagar,1100.0,2,2,50.0,2
6729,Nehru Nagar,1674.0,3,2,81.0,3
6730,Nelamangala,1095.0,2,0,40.0,2
6731,Nelamangala,1470.0,4,2,34.5,4
6732,Nelamangala,820.0,2,2,24.0,2
6733,Nelamangala,2600.0,3,1,95.0,4
6734,Nelamangala,820.0,2,2,30.0,2
6735,New Gurappana Palya,1100.0,2,0,48.0,2
6736,New Gurappana Palya,2000.0,4,2,130.0,3
6737,New Gurappana Palya,3000.0,4,0,300.0,5
6738,New Gurappana Palya,1250.0,3,2,40.0,3
6739,New Thippasandra,817.0,2,1,120.0,4
